speciesCode,comName,sciName,obsDt,howMany,lat,lng,locationName,locationID,obsValid,obsReviewed,userDisplayName,subnational1Name,subnational2Name
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,2004-01-29,1,1.2867939,103.8011061,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2004-01-30,2,1.281433,103.8636786,,,True,True,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-01-31,2,1.3395241,103.8117675,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-02-01 09:00,2,1.41957,103.9030671,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2004-02-01,3,1.281433,103.8636786,,,True,True,,,
babcuc2,Banded Bay Cuckoo,Cacomantis sonneratii,2004-02-02,3,1.3783749,103.664031,,,True,False,,,
commyn,Common Myna,Acridotheres tristis,2004-02-04,1,1.304767,103.853243,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-02-05,15,1.3957264,103.9257288,,,True,True,,,
lirplo,Little Ringed Plover,Thinornis dubius,2004-02-06,20,1.381168,103.9862226,,,True,True,,,
chwcuc1,Chestnut-winged Cuckoo,Clamator coromandus,2004-02-07,1,1.2817292,103.8768321,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-02-08,,1.4617097,103.8365936,,,True,True,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2004-02-09,6,1.4369079,103.8475049,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2004-02-14,1,1.3546626,103.7761313,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-02-15,,1.4369079,103.8475049,,,True,False,,,
bkbkin1,Black-backed Dwarf-Kingfisher,Ceyx erithaca,2004-02-19,1,1.3707557,103.8261109,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-02-22,,1.3993889,103.8050079,,,True,False,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2004-02-24,12,1.3957264,103.9257288,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2004-02-27,1,1.3546626,103.7761313,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2004-02-28,1,1.436101,103.7860949,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-02-29,,1.3770208,103.8092995,,,True,False,,,
rubcra1,Ruddy-breasted Crake,Zapornia fusca,2004-03-03,1,1.2817292,103.8768321,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-03-04 09:00,,1.4461788,103.7286058,,,True,True,,,
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,2004-03-04,1,1.2678455,103.6300717,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-03-05,1,1.304767,103.853243,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-03-07,,1.4461788,103.7286058,,,True,False,,,
houcro1,House Crow,Corvus splendens,2004-03-08 14:00,2,1.3579874,103.9890058,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2004-03-09 07:00,20,1.288601,103.8631569,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-03-11 09:30,1,1.3148322,103.8159621,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-03-11,6,1.4461788,103.7286058,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2004-03-12 20:00,1,1.4045597,103.7923801,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-03-12 10:00,1,1.4461788,103.7286058,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-03-14,,1.2817292,103.8768321,,,True,False,,,
chwcuc1,Chestnut-winged Cuckoo,Clamator coromandus,2004-03-15,1,1.4369079,103.8475049,,,True,False,,,
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,2004-03-16,4,1.3411651,103.7757688,,,True,False,,,
brakit1,Brahminy Kite,Haliastur indus,2004-03-18,2,1.21998,103.84959,,,True,False,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2004-03-19,5,1.3994143,103.8064628,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-03-20,6,1.3148322,103.8159621,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-03-21,15,1.3148322,103.8159621,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2004-03-22,1,1.2709959,103.6854243,,,True,False,,,
compea,Indian Peafowl,Pavo cristatus,2004-03-24,6,1.2491479,103.828311,,,True,True,,,
chpher1,Chinese Pond-Heron,Ardeola bacchus,2004-03-25,1,1.3616267,103.8453886,,,True,True,,,
redjun,Red Junglefowl,Gallus gallus,2004-03-26,1,1.4461788,103.7286058,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2004-03-27,,1.4461788,103.7286058,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-03-28 14:35,,1.3526765,103.6928294,,,True,False,,,
japfly1,Black Paradise-Flycatcher,Terpsiphone atrocaudata,2004-03-28 10:00,1,1.3633753,103.8442487,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-03-28,8,1.3148322,103.8159621,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-03-29 13:35,,1.403609,103.794035,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-03-29 12:35,,1.314531,103.815601,,,True,False,,,
dausta1,Daurian Starling,Agropsar sturninus,2004-03-29,2,1.3633753,103.8442487,,,True,True,,,
wbseag1,White-bellied Sea-Eagle,Icthyophaga leucogaster,2004-03-30 14:35,,1.360428,103.997597,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-03-30,,1.3028859,103.7694118,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-04-01 10:00,,1.3148322,103.8159621,,,True,False,,,
litter1,Little Tern,Sternula albifrons,2004-04-01,17,1.439066,103.7379366,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-04-02,4,1.3160669,103.7873347,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2004-04-03,1,1.3200449,103.8163813,,,True,True,,,
chemun,Chestnut Munia,Lonchura atricapilla,2004-04-04 12:00,4,1.4036084,103.9688244,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-04-04,3,1.4461788,103.7286058,,,True,False,,,
eabowl1,Eastern Barn Owl,Tyto javanica,2004-04-05 01:30,1,1.3579874,103.9890058,,,True,True,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2004-04-05,1,1.3918652,103.9899623,,,True,False,,,
japher1,Javan Pond-Heron,Ardeola speciosa,2004-04-07,1,1.4461788,103.7286058,,,True,True,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-04-09,,1.3173907,103.8681407,,,True,False,,,
houcro1,House Crow,Corvus splendens,2004-04-11 17:00,5,1.3049589,103.8325542,,,True,True,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2004-04-11 15:30,15,1.2943669,103.8516784,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-04-11 14:00,,1.3148322,103.8159621,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-04-11 07:00,8,1.2746522,103.7229538,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2004-04-11,2,1.4036084,103.9688244,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2004-04-15,,1.3552595,103.8655829,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2004-04-17 15:00,12,1.3049589,103.8325542,,,True,False,,,
whimbr,Whimbrel,Numenius phaeopus,2004-04-17,190,1.437649,103.7508984,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-04-18,3,1.3330971,103.8290432,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2004-04-19,1,1.2794489,103.8362805,,,True,False,,,
houswi1,House Swift,Apus nipalensis,2004-04-21 14:00,15,1.3148322,103.8159621,,,True,True,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-04-21,1,1.3743254,103.8107995,,,True,False,,,
milsto1,Milky Stork,Mycteria cinerea,2004-04-22,1,1.4548349,103.8129512,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2004-04-23 08:00,1,1.4461788,103.7286058,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-04-23,1,1.3416843,103.8324308,,,True,False,,,
chpher1,Chinese Pond-Heron,Ardeola bacchus,2004-04-24,8,1.2678947,103.8047826,,,True,True,,,
relcra1,Red-legged Crake,Rallina fasciata,2004-04-25 14:00,1,1.3171705,103.8162518,,,True,False,,,
blabit1,Black Bittern,Botaurus flavicollis,2004-04-25,1,1.4182693,103.72886,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2004-04-27,1,1.4182693,103.72886,,,True,False,,,
placuc1,Plaintive Cuckoo,Cacomantis merulinus,2004-04-30,1,1.4036084,103.9688244,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2004-05-01,,1.2940966,103.8465779,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-05-02,1,1.3797221,103.9499173,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-05-04,,1.3797221,103.9499173,,,True,False,,,
houcro1,House Crow,Corvus splendens,2004-05-05,1,1.3151947,103.8830814,,,True,False,,,
arcwar1,Arctic Warbler,Phylloscopus borealis,2004-05-06,1,1.3570746,103.7673401,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2004-05-07,1,1.3416843,103.8324308,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-05-08,2,1.3148322,103.8159621,,,True,False,,,
asikoe2,Asian Koel,Eudynamys scolopaceus,2004-05-09,,1.2984908,103.7616163,,,True,False,,,
abbbab1,Abbott's Babbler,Malacocincla abbotti,2004-05-10,1,1.3416843,103.8324308,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-05-11,2,1.3416843,103.8324308,,,True,False,,,
cosowl1,Collared Scops-Owl,Otus lettia,2004-05-12,1,1.4045597,103.7923801,,,True,False,,,
eutspa,Eurasian Tree Sparrow,Passer montanus,2004-05-13,1,1.4307324,103.7940437,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2004-05-14,34,1.3160229,103.8969067,,,True,True,,,
whimbr,Whimbrel,Numenius phaeopus,2004-05-15,1,1.437649,103.7508984,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-05-16,3,1.3957264,103.9257288,,,True,False,,,
pacswa1,Pacific Swallow,Hirundo javanica,2004-05-17,2,1.4414661,103.7892375,,,True,False,,,
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,2004-05-18,1,1.2678455,103.6300717,,,True,False,,,
piipig1,Pied Imperial-Pigeon,Ducula bicolor,2004-05-19,4,1.3285916,103.6574869,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2004-05-21 08:30,1,1.4081494,104.0349054,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2004-05-23,4,1.3390637,103.7945352,,,True,True,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-05-24,1,1.3416843,103.8324308,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-05-28,1,1.3416843,103.8324308,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-05-30,,1.3148322,103.8159621,,,True,False,,,
aspswi1,Asian Palm Swift,Cypsiurus balasiensis,2004-06-01,3,1.4617097,103.8365936,,,True,True,,,
redjun,Red Junglefowl,Gallus gallus,2004-06-02,2,1.4461788,103.7286058,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-06-04,1,1.3011281,103.6196605,,,True,False,,,
blekin1,Blue-eared Kingfisher,Alcedo meninting,2004-06-06,1,1.3416843,103.8324308,,,True,False,,,
osprey,Osprey,Pandion haliaetus,2004-06-11,2,1.4256151,103.6909789,,,True,True,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2004-06-13,1,1.3487,103.7634659,,,True,False,,,
magrob,Oriental Magpie-Robin,Copsychus saularis,2004-06-14,1,1.4461788,103.7286058,,,True,False,,,
houcro1,House Crow,Corvus splendens,2004-06-15 16:20,,1.3579874,103.9890058,,,True,False,,,
brucuc2,Sunda Brush Cuckoo,Cacomantis sepulcralis,2004-06-15,4,1.439066,103.7379366,,,True,False,,,
grbher2,Great-billed Heron,Ardea sumatrana,2004-06-16,2,1.3097465,103.7460664,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2004-06-17,1,1.3994143,103.8064628,,,True,False,,,
brucuc2,Sunda Brush Cuckoo,Cacomantis sepulcralis,2004-06-19,1,1.4369079,103.8475049,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-06-21,1,1.3416843,103.8324308,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-06-23,1,1.3416843,103.8324308,,,True,False,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2004-06-24,1,1.3243689,103.7552047,,,True,False,,,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,2004-06-26,1,1.423116,103.8629908,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-06-27,7,1.4461788,103.7286058,,,True,False,,,
wawduc1,Wandering Whistling-Duck,Dendrocygna arcuata,2004-06-28 15:30,10,1.283155,103.8666904,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2004-06-29,1,1.3164515,103.8829087,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-06-30,1,1.3416843,103.8324308,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-07-01,,1.29455,103.89633,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-07-03,8,1.4036084,103.9688244,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-07-04,2,1.3148322,103.8159621,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2004-07-05,1,1.3487,103.7634659,,,True,False,,,
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,2004-07-06 19:00,,1.354864,103.7969908,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-07-06 16:00,,1.281433,103.8636786,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2004-07-06,1,1.3487,103.7634659,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-07-07,,1.3010124,103.8397157,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-07-08 09:00,,1.3148322,103.8159621,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2004-07-08,1,1.3487,103.7634659,,,True,False,,,
emedov2,Asian Emerald Dove,Chalcophaps indica,2004-07-10 08:00,1,1.354864,103.7969908,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-07-10,11,1.4461788,103.7286058,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-07-11,4,1.3743254,103.8107995,,,True,False,,,
litegr,Little Egret,Egretta garzetta,2004-07-14,1,1.314038,103.8929292,,,True,False,,,
lotpar2,Long-tailed Parakeet,Psittacula longicauda,2004-07-18,4,1.4355782,103.8017225,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-07-20 15:00,,1.2491479,103.828311,,,True,False,,,
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,2004-07-21 09:00,1,1.3148322,103.8159621,,,True,True,,,
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,2004-07-22,1,1.3080776,103.8421026,,,True,False,,,
viocuc1,Violet Cuckoo,Chrysococcyx xanthorhynchus,2004-07-24,1,1.4440235,103.7816566,,,True,False,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-07-25,1,1.3395241,103.8117675,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-07-27,1,1.4440235,103.7816566,,,True,False,,,
comsan,Common Sandpiper,Actitis hypoleucos,2004-07-30,1,1.4182693,103.72886,,,True,True,,,
barswa,Barn Swallow,Hirundo rustica,2004-07-31,250,1.4617097,103.8365936,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-08-01,1,1.3148322,103.8159621,,,True,False,,,
libcuc1,Little Bronze-Cuckoo,Chalcites minutillus,2004-08-05,1,1.2867939,103.8011061,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-08-06 07:30,,1.3148322,103.8159621,,,True,False,,,
graher1,Gray Heron,Ardea cinerea,2004-08-07,15,1.4036084,103.9688244,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-08-08,5,1.4461788,103.7286058,,,True,False,,,
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,2004-08-13,1,1.4440235,103.7816566,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-08-15,,1.2788783,103.8132799,,,True,False,,,
pinpig3,Pink-necked Green-Pigeon,Treron vernans,2004-08-18 08:30,1,1.3416843,103.8324308,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-08-19 08:15,,1.3148322,103.8159621,,,True,False,,,
purher1,Purple Heron,Ardea purpurea,2004-08-19,1,1.4414661,103.7892375,,,True,False,,,
grecor,Great Cormorant,Phalacrocorax carbo,2004-08-21,2,1.3994143,103.8064628,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2004-08-22,,1.3173907,103.8681407,,,True,True,,,
purher1,Purple Heron,Ardea purpurea,2004-08-23,1,1.4413026,103.7851046,,,True,False,,,
piipig1,Pied Imperial-Pigeon,Ducula bicolor,2004-08-27,3,1.327445,103.6729665,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-08-29,,1.4182693,103.72886,,,True,False,,,
grbher2,Great-billed Heron,Ardea sumatrana,2004-08-30,1,1.4381222,103.7012333,,,True,False,,,
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,2004-08-31,1,1.3148322,103.8159621,,,True,False,,,
linbar1,Lineated Barbet,Psilopogon lineatus,2004-09-01,2,1.3490121,103.7754245,,,True,False,,,
lacwoo1,Laced Woodpecker,Picus vittatus,2004-09-02,1,1.2829977,103.7914353,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-09-05,1,1.4461788,103.7286058,,,True,False,,,
rorpar,Rose-ringed Parakeet,Psittacula krameri,2004-09-09,1,1.4414661,103.7892375,,,True,False,,,
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,2004-09-11,6,1.3487,103.7634659,,,True,True,,,
forwag1,Forest Wagtail,Dendronanthus indicus,2004-09-12,1,1.4495489,103.8413623,,,True,False,,,
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,2004-09-14 14:00,,1.2940966,103.8465779,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-09-14 08:30,,1.4461788,103.7286058,,,True,False,,,
litter1,Little Tern,Sternula albifrons,2004-09-14,20,1.439066,103.7379366,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-09-15 11:00,,1.4036084,103.9688244,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-09-16,3,1.3416843,103.8324308,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-09-18,4,1.2984908,103.7616163,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-09-19 12:00,,1.2990274,103.9057624,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-09-19,1,1.2829977,103.7914353,,,True,False,,,
zebdov,Zebra Dove,Geopelia striata,2004-09-20,,1.2990274,103.9057624,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-09-21,2,1.3148322,103.8159621,,,True,False,,,
savnig1,Savanna Nightjar,Caprimulgus affinis,2004-09-23,1,1.3970128,103.7501829,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-09-24,1,1.3546626,103.7761313,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-09-25,,1.4461788,103.7286058,,,True,False,,,
btbeat2,Blue-throated Bee-eater,Merops viridis,2004-09-26,2,1.3395241,103.8117675,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-09-27,,1.2804873,103.8414001,,,True,True,,,
blnori1,Black-naped Oriole,Oriolus chinensis,2004-09-28,2,1.2940966,103.8465779,,,True,False,,,
btbeat1,Blue-tailed Bee-eater,Merops philippinus,2004-09-29,2,1.4414661,103.7892375,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-09-30,1,1.3143929,103.814655,,,True,False,,,
houcro1,House Crow,Corvus splendens,2004-10-02 13:00,,1.3049808,103.8324952,,,True,True,,,
rocpig,Rock Pigeon,Columba livia,2004-10-02 08:15,,1.4036084,103.9688244,,,True,True,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-10-02,10,1.3957264,103.9257288,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-10-03,,1.2984908,103.7616163,,,True,False,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-10-05,2,1.2932217,103.7958077,,,True,False,,,
forwag1,Forest Wagtail,Dendronanthus indicus,2004-10-07,2,1.4617097,103.8365936,,,True,True,,,
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,2004-10-08,1,1.3416843,103.8324308,,,True,False,,,
blkswa,Black Swan,Cygnus atratus,2004-10-09,1,1.3148322,103.8159621,,,True,True,,,
pagplo,Pacific Golden-Plover,Pluvialis fulva,2004-10-10,2,1.381168,103.9862226,,,True,False,,,
grywag,Gray Wagtail,Motacilla cinerea,2004-10-12,1,1.2817292,103.8768321,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-10-13,1,1.3560635,103.8009231,,,True,False,,,
eurkes,Eurasian Kestrel,Falco tinnunculus,2004-10-15,1,1.339313,104.0043349,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-10-16,,1.3148322,103.8159621,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-10-17,,1.3957264,103.9257288,,,True,True,,,
gyfbuz1,Gray-faced Buzzard,Butastur indicus,2004-10-18,1,1.339313,104.0043349,,,True,True,,,
brnshr,Brown Shrike,Lanius cristatus,2004-10-19 14:00,,1.3918652,103.9899623,,,True,False,,,
redjun,Red Junglefowl,Gallus gallus,2004-10-19 10:00,,1.4036084,103.9688244,,,True,False,,,
ligpig1,Little Green-Pigeon,Treron olax,2004-10-19,1,1.3514215,103.8064206,,,True,True,,,
lewduc1,Lesser Whistling-Duck,Dendrocygna javanica,2004-10-20,,1.3148322,103.8159621,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-10-21,,1.3546626,103.7761313,,,True,False,,,
rocpig,Rock Pigeon,Columba livia,2004-10-24,,1.4015,103.8177,,,True,True,,,
blckin1,Black-capped Kingfisher,Halcyon pileata,2004-10-26,1,1.4145614,103.78814,,,True,True,,,
forwag1,Forest Wagtail,Dendronanthus indicus,2004-10-28,1,1.3395241,103.8117675,,,True,False,,,
comfla1,Common Flameback,Dinopium javanense,2004-10-30 11:00,,1.3148322,103.8159621,,,True,False,,,
spodov,Spotted Dove,Spilopelia chinensis,2004-10-30 09:00,,1.4461788,103.7286058,,,True,False,,,
gyhfie1,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,2004-10-30,1,1.3395241,103.8117675,,,True,False,,,
savnig1,Savanna Nightjar,Caprimulgus affinis,2004-10-31 15:00,1,1.3957264,103.9257288,,,True,False,,,
lessap1,Tibetan Sand-Plover,Anarhynchus atrifrons,2004-10-31 13:00,,1.3534911,104.02246,,,True,False,,,
recdov1,Red Collared-Dove,Streptopelia tranquebarica,2004-10-31 09:00,,1.4478525,103.8370979,,,True,True,,,
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,2004-10-31,6,1.3994143,103.8064628,,,True,False,,,
rufwoo2,Rufous Woodpecker,Micropternus brachyurus,2004-11-01 12:00,1,1.3546626,103.7761313,,,True,False,,,
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,2004-11-01 10:00,,1.3546626,103.7761313,,,True,False,,,
